"",Name,OutcomeType,OutcomeSubtype,AnimalType,AgeDays,Fertility,sex,Hour,Weekday,Month,Year,TimeofDay,WorkDay,Mix,SimpleBreed,PureColor,SimpleColor,Age
"896",Y,Adoption,Blank,Dog,1460,N,Female,17,4,2,2015,everning,Y,N,Miniature Poodle,Mix,Cream,Adult
"897",N,Adoption,Blank,Dog,60,N,Female,18,7,2,2015,everning,N,N,Australian Cattle Dog,Pure,White,Kid
"898",Y,Adoption,Blank,Dog,365,N,Female,16,6,10,2015,everning,N,Y,Shiba Inu,Mix,Red,Kid
"899",Y,Adoption,Blank,Dog,3285,N,Female,14,7,6,2015,afternoon,N,Y,Labrador Retriever,Mix,Brown,Old
"900",Y,Adoption,Blank,Dog,90,N,Male,17,4,8,2014,everning,Y,Y,Cairn Terrier,Pure,Tan,Kid
"901",Y,Adoption,Blank,Dog,730,N,Female,11,6,6,2014,afternoon,N,Y,Chihuahua Shorthair,Pure,White,Adult
"902",Y,Adoption,Blank,Dog,365,N,Male,12,1,12,2014,afternoon,Y,Y,Miniature Schnauzer,Pure,White,Kid
"903",Y,Adoption,Foster,Dog,30,N,Female,18,3,1,2014,everning,Y,Y,Labrador Retriever,Pure,Black,Kid
"904",Y,Adoption,Blank,Dog,730,N,Male,16,2,12,2014,everning,Y,Y,English Shepherd,Mix,Tricolor,Adult
"905",Y,Adoption,Foster,Dog,2920,N,Male,8,3,9,2014,morning,Y,Y,Labrador Retriever,Mix,Yellow,Old
"906",Y,Adoption,Blank,Dog,730,N,Female,18,3,1,2016,everning,Y,N,Pit Bull,Pure,Tan,Adult
"907",N,Adoption,Blank,Dog,60,N,Male,0,5,9,2015,night,Y,Y,Chihuahua Shorthair,Pure,Tan,Kid
"908",Y,Adoption,Blank,Dog,1095,N,Male,14,1,10,2013,afternoon,Y,Y,Cairn Terrier,Pure,Tan,Adult
"909",Y,Adoption,Blank,Dog,365,N,Female,13,7,1,2015,afternoon,N,N,Chihuahua Shorthair,Pure,White,Kid
"910",Y,Adoption,Foster,Dog,30,N,Male,17,6,7,2014,everning,N,N,Labrador Retriever,Pure,Black,Kid
"911",Y,Adoption,Blank,Dog,240,N,Male,17,4,5,2015,everning,Y,Y,Miniature Schnauzer,Mix,Buff,Kid
"912",Y,Adoption,Blank,Dog,365,N,Female,11,3,12,2013,afternoon,Y,Y,Pit Bull,Pure,Black,Kid
"913",Y,Adoption,Blank,Dog,240,N,Female,12,1,5,2015,afternoon,Y,N,Border Collie,Pure,Black,Kid
"914",Y,Adoption,Blank,Dog,730,N,Male,13,7,2,2014,afternoon,N,Y,Shiba Inu,Mix,Red,Adult
"915",Y,Adoption,Blank,Dog,730,N,Male,18,3,1,2014,everning,Y,Y,English Bulldog,Pure,White,Adult
"916",Y,Adoption,Blank,Dog,365,N,Male,17,5,9,2014,everning,Y,Y,Pit Bull,Pure,Tan,Kid
"917",Y,Adoption,Blank,Dog,365,N,Female,16,7,12,2013,everning,N,Y,Chihuahua Shorthair,Pure,Brown,Kid
"918",Y,Adoption,Blank,Dog,1095,N,Female,18,5,4,2014,everning,Y,Y,Labrador Retriever,Pure,Black,Adult
"919",Y,Adoption,Blank,Dog,730,N,Female,18,4,5,2015,everning,Y,Y,Schnauzer Giant,Mix,Black,Adult
"920",N,Adoption,Blank,Dog,1460,N,Female,12,4,1,2016,afternoon,Y,Y,Chihuahua Shorthair,Pure,White,Adult
"921",N,Adoption,Blank,Dog,90,N,Female,11,5,10,2014,afternoon,Y,Y,Queensland Heeler,Pure,Brown,Kid
"922",Y,Adoption,Blank,Dog,365,N,Female,13,5,7,2014,afternoon,Y,Y,German Shepherd,Mix,White,Kid
"923",Y,Adoption,Foster,Dog,150,N,Female,19,1,3,2014,everning,Y,N,Chihuahua Shorthair,Pure,Brown,Kid
"924",Y,Adoption,Blank,Dog,365,N,Female,17,7,7,2015,everning,N,Y,Chihuahua Longhair,Pure,White,Kid
"925",Y,Adoption,Blank,Dog,730,N,Female,17,5,12,2014,everning,Y,Y,Beagle,Pure,Tan,Adult
"926",Y,Adoption,Blank,Dog,240,N,Male,18,6,1,2014,everning,N,Y,Pit Bull,Pure,Blue,Kid
"927",Y,Adoption,Blank,Dog,365,N,Female,17,3,10,2015,everning,Y,Y,Chihuahua Shorthair,Pure,Brown,Kid
"928",Y,Adoption,Blank,Dog,300,N,Female,14,7,11,2013,afternoon,N,N,Border Collie,Pure,Black,Kid
"929",Y,Adoption,Blank,Dog,60,N,Female,17,1,10,2015,everning,Y,Y,Dachshund,Pure,Tan,Kid
"930",Y,Adoption,Blank,Dog,60,N,Male,17,5,4,2015,everning,Y,Y,Black Mouth Cur,Pure,Brown,Kid
"931",Y,Adoption,Blank,Dog,1825,N,Male,13,3,6,2014,afternoon,Y,Y,Dutch Shepherd,Pure,Brown,Adult
"932",Y,Adoption,Foster,Dog,1460,N,Male,10,4,10,2013,morning,Y,Y,Australian Cattle Dog,Pure,White,Adult
"933",Y,Adoption,Blank,Dog,730,N,Male,12,1,9,2015,afternoon,Y,Y,Miniature Poodle,Mix,White,Adult
"934",Y,Adoption,Blank,Dog,365,N,Female,16,7,12,2015,everning,N,Y,Labrador Retriever,Pure,Black,Kid
"935",Y,Adoption,Foster,Dog,1460,N,Male,15,4,1,2014,afternoon,Y,Y,Chihuahua Shorthair,Pure,Brown,Adult
"936",Y,Adoption,Blank,Dog,365,N,Female,15,1,10,2013,afternoon,Y,Y,Chihuahua Shorthair,Pure,White,Kid
"937",Y,Adoption,Blank,Dog,365,N,Male,12,7,12,2014,afternoon,N,Y,Podengo Pequeno,Pure,Chocolate,Kid
"938",Y,Adoption,Blank,Dog,150,N,Male,14,6,1,2016,afternoon,N,Y,Catahoula,Pure,Brown,Kid
"939",Y,Adoption,Blank,Dog,150,N,Female,17,6,11,2015,everning,N,Y,Chihuahua Shorthair,Mix,Brown,Kid
"940",Y,Adoption,Blank,Dog,365,N,Male,16,3,10,2014,everning,Y,Y,Catahoula,Pure,Brown,Kid
"941",Y,Adoption,Blank,Dog,150,N,Female,15,6,10,2015,afternoon,N,Y,American Pit Bull Terrier,Pure,Black,Kid
"942",Y,Adoption,Blank,Dog,210,N,Female,18,2,8,2014,everning,Y,Y,Labrador Retriever,Pure,Black,Kid
"943",Y,Adoption,Blank,Dog,30,N,Female,17,1,12,2013,everning,Y,N,German Shepherd,Mix,Tan,Kid
"944",Y,Adoption,Offsite,Dog,60,N,Female,13,1,9,2015,afternoon,Y,N,Cairn Terrier,Mix,Tan,Kid
"945",Y,Adoption,Blank,Dog,3650,N,Male,19,2,1,2016,everning,Y,Y,Labrador Retriever,Mix,Brown,Old
"946",Y,Adoption,Blank,Dog,365,N,Female,13,1,9,2015,afternoon,Y,Y,Chihuahua Shorthair,Pure,White,Kid
"947",Y,Adoption,Blank,Dog,1460,N,Male,16,1,9,2014,everning,Y,Y,Pit Bull,Pure,Blue,Adult
"948",N,Adoption,Blank,Dog,300,N,Male,17,4,9,2014,everning,Y,Y,Miniature Pinscher,Pure,Black,Kid
"949",Y,Adoption,Blank,Dog,365,N,Female,17,1,10,2014,everning,Y,Y,Pit Bull,Pure,Blue,Kid
"950",Y,Adoption,Blank,Dog,730,N,Female,13,5,9,2014,afternoon,Y,Y,Australian Cattle Dog,Pure,Black,Adult
"951",Y,Adoption,Blank,Dog,1460,N,Female,15,7,9,2015,afternoon,N,N,Labrador Retriever,Mix,Tan,Adult
"952",Y,Adoption,Blank,Dog,330,N,Female,17,4,11,2013,everning,Y,Y,Miniature Poodle,Mix,White,Kid
"953",Y,Adoption,Blank,Dog,730,N,Female,16,6,1,2015,everning,N,N,Dalmatian,Pure,White,Adult
"954",N,Adoption,Foster,Dog,60,N,Female,17,7,1,2014,everning,N,N,Labrador Retriever,Pure,Black,Kid
"955",Y,Adoption,Blank,Dog,365,N,Male,16,1,9,2014,everning,Y,Y,Border Collie,Pure,White,Kid
"956",Y,Adoption,Blank,Dog,365,N,Male,17,2,1,2015,everning,Y,N,American Foxhound,Mix,Tricolor,Kid
"957",Y,Adoption,Blank,Dog,730,N,Male,18,1,5,2015,everning,Y,N,Catahoula,Pure,White,Adult
"958",Y,Adoption,Blank,Dog,90,N,Female,11,5,10,2014,afternoon,Y,Y,Maltese,Pure,White,Kid
"959",N,Adoption,Blank,Dog,240,N,Male,17,7,10,2014,everning,N,Y,Dachshund,Pure,Tan,Kid
"960",Y,Adoption,Blank,Dog,730,N,Female,13,5,1,2015,afternoon,Y,Y,Australian Cattle Dog,Pure,Blue,Adult
"961",N,Adoption,Blank,Dog,60,N,Female,16,3,9,2015,everning,Y,N,Chihuahua Shorthair,Pure,Brown,Kid
"962",Y,Adoption,Blank,Dog,120,N,Female,16,3,11,2015,everning,Y,Y,Chihuahua Shorthair,Mix,Tan,Kid
"963",Y,Adoption,Blank,Dog,730,N,Male,18,5,8,2015,everning,Y,Y,Labrador Retriever,Mix,Brown,Adult
"964",N,Adoption,Blank,Dog,60,N,Male,17,7,4,2015,everning,N,Y,Black Mouth Cur,Pure,Brown,Kid
"965",N,Adoption,Foster,Dog,30,N,Female,18,6,12,2014,everning,N,Y,Australian Cattle Dog,Pure,White,Kid
"966",Y,Adoption,Blank,Dog,365,N,Female,18,1,6,2014,everning,Y,Y,Boxer,Pure,Black,Kid
"967",Y,Adoption,Foster,Dog,1460,N,Female,13,5,10,2013,afternoon,Y,Y,Podengo Pequeno,Mix,Black,Adult
"968",Y,Adoption,Blank,Dog,365,N,Male,18,2,1,2016,everning,Y,Y,Australian Shepherd,Mix,Tricolor,Kid
"969",Y,Adoption,Blank,Dog,365,N,Male,19,3,5,2015,everning,Y,N,Australian Kelpie,Pure,Red,Kid
"970",Y,Adoption,Blank,Dog,60,N,Male,18,2,12,2013,everning,Y,N,Labrador Retriever,Mix,Black,Kid
"971",Y,Adoption,Blank,Dog,1460,N,Female,17,3,6,2014,everning,Y,Y,Chihuahua Shorthair,Mix,Tricolor,Adult
"972",Y,Adoption,Blank,Dog,365,N,Female,16,6,10,2015,everning,N,Y,Pit Bull,Mix,Brown,Kid
"973",Y,Adoption,Blank,Dog,365,N,Female,17,2,3,2014,everning,Y,Y,Miniature Pinscher,Pure,Black,Kid
"974",N,Adoption,Blank,Dog,730,N,Male,18,5,10,2015,everning,Y,N,Dachshund Wirehair,Mix,Tricolor,Adult
"975",Y,Adoption,Blank,Dog,365,N,Male,19,7,8,2015,everning,N,N,German Shepherd,Pure,White,Kid
"976",Y,Adoption,Blank,Dog,365,N,Male,17,7,7,2014,everning,N,N,Siberian Husky,Pure,Red,Kid
"977",Y,Adoption,Blank,Dog,365,N,Male,14,7,9,2014,afternoon,N,Y,Australian Cattle Dog,Pure,Brown,Kid
"978",Y,Adoption,Foster,Dog,1095,N,Female,16,5,2,2016,everning,Y,Y,Pit Bull,Pure,Tan,Adult
"979",Y,Adoption,Foster,Dog,365,N,Female,17,2,3,2015,everning,Y,Y,Chihuahua Shorthair,Mix,Black,Kid
"980",Y,Adoption,Blank,Dog,90,N,Female,19,2,6,2014,everning,Y,N,Labrador Retriever,Pure,Brown,Kid
"981",Y,Adoption,Blank,Dog,120,N,Male,12,1,3,2014,afternoon,Y,N,Dachshund,Mix,Brown,Kid
"982",Y,Adoption,Blank,Dog,2920,Y,Male,19,6,4,2014,everning,N,Y,Chihuahua Shorthair,Pure,Brown,Old
"983",Y,Adoption,Blank,Dog,60,N,Male,18,7,1,2015,everning,N,Y,Labrador Retriever,Mix,Black,Kid
"984",Y,Adoption,Blank,Dog,1460,N,Male,16,3,5,2014,everning,Y,Y,Miniature Poodle,Mix,White,Adult
"985",N,Adoption,Blank,Dog,60,N,Female,18,5,9,2014,everning,Y,N,German Shepherd,Pure,Black,Kid
"986",Y,Adoption,Blank,Dog,730,N,Female,17,7,2,2016,everning,N,Y,Pit Bull,Mix,Blue,Adult
"987",Y,Adoption,Foster,Dog,330,N,Male,9,3,5,2015,morning,Y,N,Beagle,Pure,Tan,Kid
"988",Y,Adoption,Foster,Dog,730,N,Female,15,5,12,2015,afternoon,Y,Y,English Coonhound,Pure,Red,Adult
"989",Y,Adoption,Blank,Dog,1460,N,Male,18,1,5,2015,everning,Y,Y,Labrador Retriever,Mix,Yellow,Adult
"990",Y,Adoption,Blank,Dog,120,N,Female,16,3,7,2014,everning,Y,Y,Boxer,Pure,Brown,Kid
"991",N,Adoption,Blank,Dog,60,N,Male,17,5,6,2014,everning,Y,Y,Labrador Retriever,Mix,Black,Kid
"992",Y,Adoption,Blank,Dog,60,N,Female,15,2,7,2014,afternoon,Y,Y,Dachshund,Pure,Black,Kid
"993",N,Adoption,Foster,Dog,60,N,Male,13,6,8,2015,afternoon,N,Y,Labrador Retriever,Mix,Black,Kid
"994",N,Adoption,Blank,Dog,60,N,Male,17,6,3,2014,everning,N,N,Rottweiler,Pure,Black,Kid
"995",Y,Adoption,Blank,Dog,730,N,Female,16,2,12,2014,everning,Y,Y,Catahoula,Pure,White,Adult
"996",N,Adoption,Blank,Dog,730,N,Male,18,3,2,2016,everning,Y,Y,Chihuahua Shorthair,Pure,Black,Adult
"997",Y,Adoption,Blank,Dog,730,N,Male,14,4,12,2015,afternoon,Y,Y,Chihuahua Shorthair,Pure,White,Adult
"998",N,Adoption,Blank,Dog,240,N,Female,11,2,10,2015,afternoon,Y,Y,Whippet,Pure,Chocolate,Kid
"999",Y,Adoption,Blank,Dog,1095,N,Male,12,7,1,2014,afternoon,N,N,American Bulldog,Pure,White,Adult
"1000",Y,Adoption,Blank,Dog,730,N,Male,18,3,6,2014,everning,Y,Y,Pit Bull,Pure,Tan,Adult
"1001",Y,Adoption,Blank,Dog,365,N,Female,15,5,4,2014,afternoon,Y,Y,Labrador Retriever,Mix,Black,Kid
"1002",Y,Adoption,Blank,Dog,2190,N,Male,16,3,2,2014,everning,Y,Y,Rat Terrier,Mix,Tricolor,Adult
"1003",N,Adoption,Blank,Dog,60,N,Male,17,3,9,2014,everning,Y,Y,Chihuahua Shorthair,Mix,Black,Kid
"1004",Y,Adoption,Blank,Dog,365,N,Male,17,1,1,2014,everning,Y,N,Chihuahua Longhair,Mix,Tricolor,Kid
"1005",Y,Adoption,Foster,Dog,60,N,Female,19,2,12,2013,everning,Y,Y,Chinese Sharpei,Pure,White,Kid
"1006",Y,Adoption,Blank,Dog,3650,N,Female,18,4,5,2014,everning,Y,Y,Chihuahua Shorthair,Pure,White,Old
"1007",Y,Adoption,Blank,Dog,270,N,Male,16,5,5,2015,everning,Y,Y,Pit Bull,Pure,Fawn,Kid
"1008",Y,Adoption,Blank,Dog,90,N,Female,16,7,5,2014,everning,N,Y,Chihuahua Shorthair,Pure,Tan,Kid
"1009",Y,Adoption,Blank,Dog,730,N,Female,14,1,3,2015,afternoon,Y,N,Chihuahua Shorthair,Mix,Tan,Adult
"1010",Y,Adoption,Blank,Dog,240,N,Female,17,4,12,2014,everning,Y,Y,Black Mouth Cur,Pure,Brown,Kid
"1011",N,Adoption,Blank,Dog,60,N,Male,18,2,9,2014,everning,Y,Y,Australian Cattle Dog,Pure,Black,Kid
"1012",Y,Adoption,Foster,Dog,1825,N,Female,7,7,11,2014,morning,N,Y,Dachshund,Mix,Red,Adult
"1013",Y,Adoption,Foster,Dog,150,N,Female,18,6,4,2015,everning,N,Y,Pit Bull,Pure,Brown,Kid
"1014",Y,Adoption,Blank,Dog,365,N,Male,17,2,7,2014,everning,Y,N,Catahoula,Pure,Brown,Kid
"1015",Y,Adoption,Foster,Dog,3285,N,Male,14,7,6,2014,afternoon,N,N,Miniature Schnauzer,Mix,Gray,Old
"1016",Y,Adoption,Blank,Dog,2190,N,Female,15,7,10,2015,afternoon,N,N,Catahoula,Pure,White,Adult
"1017",Y,Adoption,Offsite,Dog,1095,N,Female,7,7,5,2014,morning,N,N,Pomeranian,Mix,Tan,Adult
"1018",Y,Adoption,Blank,Dog,240,N,Female,17,2,5,2015,everning,Y,N,Border Collie,Pure,Black,Kid
"1019",Y,Adoption,Blank,Dog,300,N,Male,17,1,9,2014,everning,Y,Y,Australian Cattle Dog,Pure,Tan,Kid
"1020",Y,Adoption,Blank,Dog,365,N,Male,14,5,11,2013,afternoon,Y,Y,Pit Bull,Pure,Black,Kid
"1021",Y,Adoption,Foster,Dog,3285,N,Female,15,3,7,2014,afternoon,Y,Y,Bull Terrier,Pure,Tan,Old
"1022",Y,Adoption,Blank,Dog,365,N,Male,18,1,12,2014,everning,Y,N,Labrador Retriever,Mix,Sable,Kid
"1023",Y,Adoption,Blank,Dog,365,N,Female,17,1,6,2015,everning,Y,Y,Catahoula,Pure,Brown,Kid
"1024",Y,Adoption,Blank,Dog,730,N,Male,18,7,12,2013,everning,N,Y,Cardigan Welsh Corgi,Pure,Chocolate,Adult
"1025",N,Adoption,Blank,Dog,60,N,Male,17,1,3,2015,everning,Y,N,Chihuahua Shorthair,Mix,Tan,Kid
"1026",Y,Adoption,Blank,Dog,730,N,Male,18,2,8,2015,everning,Y,Y,Pit Bull,Pure,Brown,Adult
"1027",Y,Adoption,Blank,Dog,120,Y,Female,11,1,7,2015,afternoon,Y,Y,Pointer,Pure,Black,Kid
"1028",Y,Adoption,Blank,Dog,365,N,Male,12,1,1,2014,afternoon,Y,N,Border Collie,Pure,Black,Kid
"1029",Y,Adoption,Blank,Dog,730,N,Male,19,7,3,2015,everning,N,N,Jack Russell Terrier,Pure,White,Adult
"1030",Y,Adoption,Blank,Dog,365,Y,Female,14,3,4,2014,afternoon,Y,Y,Pit Bull,Pure,Brown,Kid
"1031",Y,Adoption,Blank,Dog,270,N,Male,18,6,11,2015,everning,N,Y,Papillon,Pure,White,Kid
"1032",Y,Adoption,Blank,Dog,120,N,Female,18,7,3,2015,everning,N,N,Doberman Pinsch,Pure,Black,Kid
"1033",Y,Adoption,Blank,Dog,2190,N,Female,12,7,5,2014,afternoon,N,Y,Miniature Poodle,Mix,White,Adult
"1034",Y,Adoption,Blank,Dog,2190,N,Male,17,3,12,2015,everning,Y,Y,Chihuahua Shorthair,Pure,Black,Adult
"1035",Y,Adoption,Blank,Dog,2190,N,Female,17,6,11,2015,everning,N,N,Golden Retriever,Mix,Buff,Adult
"1036",Y,Adoption,Blank,Dog,3650,N,Female,12,3,9,2015,afternoon,Y,Y,Miniature Schnauzer,Mix,Black,Old
"1037",Y,Adoption,Blank,Dog,365,N,Female,13,6,1,2014,afternoon,N,N,Plott Hound,Pure,Brown,Kid
"1038",Y,Adoption,Blank,Dog,730,N,Female,12,2,5,2014,afternoon,Y,N,Basset Hound,Pure,White,Adult
"1039",Y,Adoption,Blank,Dog,3650,N,Female,17,2,9,2015,everning,Y,N,German Shepherd,Pure,Tan,Old
"1040",N,Adoption,Blank,Dog,90,N,Male,16,7,7,2015,everning,N,Y,Dachshund,Pure,Red,Kid
"1041",Y,Adoption,Foster,Dog,90,N,Male,8,3,4,2014,morning,Y,Y,Chihuahua Shorthair,Pure,Brown,Kid
"1042",N,Adoption,Blank,Dog,60,N,Male,18,3,1,2014,everning,Y,Y,Labrador Retriever,Mix,Tan,Kid
"1043",Y,Adoption,Blank,Dog,1460,N,Female,16,7,12,2013,everning,N,Y,German Shepherd,Mix,Sable,Adult
"1044",Y,Adoption,Blank,Dog,365,N,Male,12,1,3,2014,afternoon,Y,Y,Basenji,Mix,Red,Kid
"1045",Y,Adoption,Blank,Dog,120,N,Female,17,7,12,2013,everning,N,N,Collie Smooth,Mix,Tricolor,Kid
"1046",Y,Adoption,Blank,Dog,365,N,Female,19,7,4,2014,everning,N,N,Chihuahua Shorthair,Pure,Buff,Kid
"1047",Y,Adoption,Blank,Dog,2190,N,Male,12,1,1,2016,afternoon,Y,Y,Miniature Schnauzer,Mix,Gray,Adult
"1048",Y,Adoption,Blank,Dog,1825,N,Male,16,2,9,2014,everning,Y,Y,Chihuahua Shorthair,Pure,White,Adult
"1049",Y,Adoption,Blank,Dog,730,N,Female,14,7,8,2015,afternoon,N,N,Border Collie,Pure,White,Adult
"1050",N,Adoption,Blank,Dog,60,N,Female,18,1,12,2014,everning,Y,N,Great Pyrenees,Pure,White,Kid
"1051",Y,Adoption,Foster,Dog,2555,N,Female,10,3,12,2015,morning,Y,Y,Dachshund Longhair,Mix,Red,Adult
"1052",N,Adoption,Blank,Dog,60,N,Female,19,5,1,2015,everning,Y,Y,German Shepherd,Pure,Tan,Kid
"1053",Y,Adoption,Offsite,Dog,210,N,Female,22,7,4,2015,night,N,Y,German Shepherd,Mix,Tan,Kid
"1054",Y,Adoption,Blank,Dog,730,N,Male,9,7,8,2015,morning,N,Y,Australian Shepherd,Mix,Tricolor,Adult
"1055",Y,Adoption,Blank,Dog,180,N,Female,19,3,6,2015,everning,Y,N,Rhod Ridgeback,Pure,Brown,Kid
"1056",Y,Adoption,Blank,Dog,365,N,Male,17,3,10,2013,everning,Y,Y,Anatol Shepherd,Pure,Tan,Kid
"1057",Y,Adoption,Blank,Dog,1825,Y,Female,14,1,11,2013,afternoon,Y,Y,Australian Cattle Dog,Pure,Red,Adult
"1058",N,Adoption,Blank,Dog,60,N,Female,17,1,5,2015,everning,Y,N,Boxer,Pure,Brown,Kid
"1059",Y,Adoption,Blank,Dog,365,N,Male,18,7,3,2014,everning,N,Y,Australian Kelpie,Pure,Brown,Kid
"1060",Y,Adoption,Blank,Dog,60,N,Female,17,6,4,2015,everning,N,Y,German Shepherd,Mix,Tan,Kid
"1061",Y,Adoption,Blank,Dog,2920,N,Female,17,6,10,2014,everning,N,Y,Chihuahua Shorthair,Pure,Black,Old
"1062",Y,Adoption,Blank,Dog,730,N,Female,12,1,3,2015,afternoon,Y,Y,German Shepherd,Pure,Black,Adult
"1063",Y,Adoption,Blank,Dog,365,N,Male,14,1,3,2015,afternoon,Y,Y,Labrador Retriever,Mix,Tan,Kid
"1064",Y,Adoption,Blank,Dog,730,N,Female,16,1,9,2015,everning,Y,Y,Vizsla,Pure,Brown,Adult
"1065",Y,Adoption,Blank,Dog,365,Y,Female,15,6,12,2015,afternoon,N,Y,Flat Coat Retriever,Pure,Black,Kid
"1066",Y,Adoption,Blank,Dog,300,N,Male,18,5,9,2015,everning,Y,N,Labrador Retriever,Mix,White,Kid
"1067",Y,Adoption,Blank,Dog,1095,Y,Male,12,5,7,2015,afternoon,Y,Y,Catahoula,Pure,Brown,Adult
"1068",Y,Adoption,Blank,Dog,120,N,Male,18,2,6,2015,everning,Y,Y,Miniature Pinscher,Pure,White,Kid
"1069",Y,Adoption,Blank,Dog,730,N,Male,15,5,1,2016,afternoon,Y,Y,Pit Bull,Pure,Blue,Adult
"1070",Y,Adoption,Blank,Dog,1825,N,Female,19,2,2,2016,everning,Y,Y,Boxer,Pure,Brown,Adult
"1071",Y,Adoption,Foster,Dog,30,N,Male,17,7,8,2015,everning,N,Y,Chihuahua Shorthair,Pure,Sable,Kid
"1072",Y,Adoption,Blank,Dog,3650,N,Female,11,4,1,2016,afternoon,Y,Y,German Shepherd,Pure,Black,Old
"1073",Y,Adoption,Blank,Dog,1825,N,Male,15,3,7,2015,afternoon,Y,N,German Shepherd,Pure,Brown,Adult
"1074",Y,Adoption,Foster,Dog,30,N,Female,17,7,2,2016,everning,N,Y,Miniature Poodle,Mix,Black,Kid
"1075",Y,Adoption,Blank,Dog,365,N,Male,17,5,9,2014,everning,Y,N,Australian Cattle Dog,Pure,Red,Kid
"1076",Y,Adoption,Blank,Dog,1095,N,Male,17,7,4,2014,everning,N,Y,American Bulldog,Pure,White,Adult
"1077",Y,Adoption,Blank,Dog,730,N,Male,16,7,7,2015,everning,N,Y,Pit Bull,Pure,Blue,Adult
"1078",N,Adoption,Blank,Dog,270,N,Female,18,5,3,2014,everning,Y,Y,Yorkshire Terrier,Mix,Tan,Kid
"1079",Y,Adoption,Blank,Dog,730,N,Male,19,2,5,2015,everning,Y,Y,Chihuahua Shorthair,Mix,White,Adult
"1080",Y,Adoption,Blank,Dog,365,N,Male,13,7,6,2015,afternoon,N,Y,Chihuahua Shorthair,Pure,Black,Kid
"1081",Y,Adoption,Blank,Dog,730,N,Male,18,7,9,2015,everning,N,Y,Pit Bull,Pure,Black,Adult
"1082",Y,Adoption,Blank,Dog,210,N,Male,18,1,7,2015,everning,Y,Y,Labrador Retriever,Mix,Black,Kid
"1083",N,Adoption,Foster,Dog,60,N,Female,16,3,3,2015,everning,Y,Y,Dachshund,Mix,Sable,Kid
"1084",Y,Adoption,Blank,Dog,2190,N,Female,17,5,2,2015,everning,Y,N,Beagle,Mix,White,Adult
"1085",Y,Adoption,Blank,Dog,3650,N,Female,16,7,10,2015,everning,N,Y,Maltese,Mix,White,Old
"1086",N,Adoption,Blank,Dog,90,N,Male,17,4,12,2015,everning,Y,Y,Jack Russell Terrier,Pure,White,Kid
"1087",Y,Adoption,Blank,Dog,2555,N,Male,13,5,1,2014,afternoon,Y,Y,Chihuahua Shorthair,Mix,Brown,Adult
"1088",Y,Adoption,Blank,Dog,730,N,Male,14,7,10,2015,afternoon,N,Y,American Bulldog,Pure,Brown,Adult
"1089",N,Adoption,Blank,Dog,60,N,Female,17,3,7,2015,everning,Y,Y,Labrador Retriever,Pure,Tan,Kid
"1090",Y,Adoption,Blank,Dog,730,N,Male,17,3,10,2013,everning,Y,N,Dachshund,Pure,Red,Adult
"1091",Y,Adoption,Blank,Dog,730,N,Female,18,1,10,2015,everning,Y,Y,Boxer,Mix,Red,Adult
"1092",Y,Adoption,Blank,Dog,60,N,Male,17,2,9,2014,everning,Y,N,Australian Cattle Dog,Pure,Black,Kid
"1093",Y,Adoption,Blank,Dog,300,N,Female,18,5,7,2014,everning,Y,Y,Finnish Spitz,Mix,Cream,Kid
"1094",Y,Adoption,Blank,Dog,730,N,Female,11,1,11,2014,afternoon,Y,Y,Miniature Schnauzer,Mix,Gray,Adult
"1095",Y,Adoption,Blank,Dog,60,N,Male,18,5,8,2014,everning,Y,Y,Border Collie,Pure,White,Kid
"1096",Y,Adoption,Blank,Dog,150,N,Male,18,3,7,2014,everning,Y,N,Dachshund Wirehair,Pure,Tan,Kid
"1097",Y,Adoption,Blank,Dog,365,N,Male,17,1,11,2013,everning,Y,Y,Pit Bull,Mix,White,Kid
"1098",Y,Adoption,Blank,Dog,240,N,Male,18,2,12,2013,everning,Y,Y,Labrador Retriever,Pure,Black,Kid
"1099",Y,Adoption,Foster,Dog,300,N,Female,18,5,6,2015,everning,Y,Y,Boxer,Pure,Tan,Kid
"1100",Y,Adoption,Blank,Dog,60,N,Male,18,1,2,2014,everning,Y,N,Boxer,Pure,Brown,Kid
"1101",Y,Adoption,Blank,Dog,1460,N,Female,11,3,10,2015,afternoon,Y,Y,German Shorthair Pointer,Pure,Black,Adult
"1102",N,Adoption,Blank,Dog,60,N,Male,18,6,4,2015,everning,N,Y,Australian Cattle Dog,Pure,Blue,Kid
"1103",Y,Adoption,Blank,Dog,730,N,Female,16,6,2,2015,everning,N,Y,German Shepherd,Mix,Tricolor,Adult
"1104",Y,Adoption,Blank,Dog,3285,N,Male,15,7,12,2015,afternoon,N,Y,Golden Retriever,Pure,Buff,Old
"1105",Y,Adoption,Blank,Dog,365,N,Male,19,1,12,2013,everning,Y,N,Dachshund,Mix,Brown,Kid
"1106",Y,Adoption,Blank,Dog,365,N,Female,14,1,2,2016,afternoon,Y,Y,Pit Bull,Pure,Blue,Kid
"1107",Y,Adoption,Blank,Dog,1460,N,Female,16,1,10,2015,everning,Y,N,Rottweiler,Pure,Black,Adult
"1108",Y,Adoption,Blank,Dog,1825,N,Male,11,4,9,2014,afternoon,Y,Y,Miniature Poodle,Mix,White,Adult
"1109",Y,Adoption,Foster,Dog,365,N,Female,11,5,12,2015,afternoon,Y,Y,Labrador Retriever,Pure,Tan,Kid
